BITSIC0309	进口代收承兑提交记账
BITSAF0109	协议融资录入提交记账
BITSLG0210	国际对外担保/备用证修改取消记账
BITSIC0104	进口代收录入经办
BITSLT0102	转让证开立登记复核
BITSFA0304	其他贸易融资（非出资）闭卷经办
BITSCM0704	公共收费查询
BITSTP0003	转让证来单其他登记补录入
BITSLP0307	来单承兑审批2
BITSIF0504	进口保理发票转让修改经办
BITSEF0208	出口保理额度调整申请审批3
BITSCM0232	上级行审批
BITSJP0307	进口代理付款还款审批2
BITSRD0110	国内证卖方风险参与录入取消记账
BITSFC0301	保理自由格式电文撰写登记
BITSTP0002	转让证来单其他登记复核
BITSTP0401	转让证来单闭卷登记
BITSFS0302	进口代付还款登记复核
BITSPO0301	出口订单融资还款登记
BITSIC0610	进口代收退单/转出/无偿放单/撤销取消记账
BITSEF1301	出口保理应收账款账龄分析查询
BITSBY0105	国内证买方押汇放款复核
BITSSY0108	国内证卖方押汇放款审批3
BITSLC0309	进口信用证/保兑撤证/闭卷提交记账
BITSGP0301	国际对外担保/备用证来单拒付/退单/撤销登记
BITSOC0309	出口托收修改提交记账
BITSDC0404	国内信用证预开立经办
BITSLD0603	国内证来单电提不符点登记补录入
BITSDF0104	国内证代付放款经办
BITSFF0301	有追索权出口保理融资还款登记
BITSLD0704	国内证来单拒付/退单/放单经办
BITSSY0301	国内证卖方押汇还款登记
BITSHS0108	转让信用证查询（历史库）
BITSSF0106	出口押汇放款审批1
BITSFO0104	福费廷买断放款经办
BITSCF0302	出口托收融资还款登记复核
BITSBF0208	进口押汇展期审批3
BITSLP0610	来单电提不符点取消记账
BITSLD0609	国内证来单电提不符点提交记账
BITSCM0224	手工冲正交易
BITSLP0503	来单承兑修改登记补录入
BITSJD0202	国内证委托收款入账登记复核
BITSIP0106	出口发票融资放款审批1
BITSNF0309	无追索权出口保理应收账款买断还款提交记账
BITSAP0308	协议付款闭卷审批3
BITSCM0212	其他贸易融资产品名称查询
BITSLT0210	转让证修改取消记账
BITSCM0304	通用额度提用修改经办
BITSSO0109	福费廷转卖录入提交记账
BITSDC0106	国内证开立审批1
BITSOC0401	出口托收退单/放单/闭卷登记
BITSSP0209	国内涉外担保来单修改提交记账
BITSOC0202	出口托收收汇登记复核
BITSLC0304	进口信用证/保兑撤证/闭卷经办
BITSBP0302	出口议付修改登记复核
BITSIC0310	进口代收承兑取消记账
BITSLP0401	来单修改登记
BITSIF1001	进口保理额度查询
BITSTP0202	转让证来单修改登记复核
BITSTP0304	转让证来单付款经办
BITSCP0201	出口保兑修改登记
BITSLG0308	国际对外担保/备用证撤销/闭卷审批3
BITSRD0106	国内证卖方风险参与录入审批1
BITSTP0307	转让证来单付款审批2
BITSCM0810	上收业务自动分配查询
BITSIC0603	进口代收退单/转出/无偿放单/撤销登记补录入
BITSGP0404	国际对外担保/备用证付款经办
BITSIF0310	进口保理额度预/正式/调整申请回复取消记账
BITSYF0104	国内证议付放款经办
BITSCM0808	国结中心柜员上收业务权限维护
BITSIC0402	进口代收修改登记复核
BITSDC0107	国内证开立审批2
BITSCF0105	出口托收融资放款复核
BITSPO0108	出口订单融资放款审批3
BITSPF0106	出口保理预付融资录入审批1
BITSBF0109	进口押汇放款提交记账
BITSTF0307	进口汇出汇款融资还款审批2
BITSLP0204	来单付款经办
BITSFC0104	国际保理争议通知经办
BITSLD0708	国内证来单拒付/退单/放单审批3
BITSYF0302	国内证议付还款登记复核
BITSGF0202	进口代收融资展期登记复核
BITSLD0508	国内证来单付款确认修改审批3
BITSPO0102	出口订单融资放款登记复核
BITSJD0101	国内证委托收款录入登记
BITSLP0206	来单付款审批1
BITSJP0108	进口代理付款放款审批3
BITSGP0307	国际对外担保/备用证来单拒付/退单/撤销审批2
BITSEF0610	出口保理收汇取消记账
BITSPO0101	出口订单融资放款登记
BITSBY0310	国内证买方押汇还款取消记账
BITSCM0307	通用额度提用归还经办
BITSLD0208	国内证来单付款审批3
BITSIP0306	出口发票融资还款审批1
BITSBP0604	出口催收经办
BITSAF0110	协议融资录入取消记账
BITSEF0904	出口保理费汇划经办
BITSXT0403	国内证通知闭卷/撤销登记补录入
BITSEF0802	出口保理间接付款/反转让登记复核
BITSFQ0304	国内证卖方福费廷转卖闭卷经办
BITSLT0307	转让证撤销/闭卷审批2
BITSSF0307	出口押汇还款审批2
BITSIC0406	进口代收修改审批1
BITSLD0104	国内证来单录入经办
BITSAF0202	协议融资修改登记复核
BITSLP0508	来单承兑修改审批3
BITSJD0106	国内证委托收款录入审批1
BITSFF0207	有追索权出口保理融资宽限审批2
BITSBF0204	进口押汇展期经办
BITSFT0310	国内证卖方福费廷买断还款取消记账
BITSDP0304	国内证代理付款还款经办
BITSTP0306	转让证来单付款审批1
BITSEF0502	出口保理发票转让修改登记复核
BITSLA0003	出口信用证其他登记补录入
BITSTP0203	转让证来单修改登记补录入
BITSFQ0306	国内证卖方福费廷转卖闭卷审批1
BITSBF0202	进口押汇展期登记复核
BITSIC0308	进口代收承兑审批3
BITSIF0701	进口保理间接付款/反转让登记
BITSDC0207	国内信用证修改/修改确认审批2
BITSCM0217	商品名称查询
BITSOC0108	出口托收录入审批3
BITSIC0506	进口代收拒付审批1
BITSLD0406	国内证来单修改审批1
BITSPO0207	出口订单融资展期审批2
BITSPO0110	出口订单融资放款取消记账
BITSLP0302	来单承兑登记复核
BITSCM0702	公共收费复核
BITSCM0208	条款库维护
BITSLD0107	国内证来单录入审批2
BITSFS0201	进口代付延展登记
BITSLP0606	来单电提不符点审批1
BITSLD0509	国内证来单付款确认修改提交记账
BITSTF0104	进口汇出汇款融资放款经办
BITSLC0210	进口信用证/保兑修改/修改确认取消记账
BITSCM0404	函电交涉复核
BITSOC0106	出口托收录入审批1
BITSJP0105	进口代理付款放款复核
BITSJD0410	国内证委托收款退款取消记账
BITSSY0310	国内证卖方押汇还款取消记账
BITSLA0310	信用证通知修改确认取消记账
BITSIC0302	进口代收承兑登记复核
BITSLP0209	来单付款提交记账
BITSFB0106	其他贸易融资（出资）放款审批1
BITSIP0105	出口发票融资放款复核
BITSLC0105	进口信用证/保兑开立复核
BITSGF0207	进口代收融资展期审批2
BITSFC0601	保理电文重发
BITSPF0310	出口保理预付融资闭卷取消记账
BITSJD0309	国内证委托收款修改提交记账
BITSPO0104	出口订单融资放款经办
BITSAF0107	协议融资录入审批2
BITSYF0107	国内证议付放款审批2
BITSLG0305	国际对外担保/备用证撤销/闭卷复核
BITSGF0307	进口代收融资还款审批2
BITSLA0305	信用证通知修改确认复核
BITSEF0110	出口保理额度预/正式申请/催复取消记账
BITSBF0205	进口押汇展期复核
BITSFS0108	进口代付放款审批3
BITSBY0301	国内证买方押汇还款登记
BITSBY0305	国内证买方押汇还款复核
BITSLA0405	信用证通知闭卷/撤销复核
BITSGF0209	进口代收融资展期提交记账
BITSDC0202	国内信用证修改/修改确认登记复核
BITSEF0401	出口保理发票转让登记
BITSFC0205	国际保理争议处理/解决复核
BITSCP0207	出口保兑修改审批2
BITSAP0101	协议付款录入登记
BITSLD0510	国内证来单付款确认修改取消记账
BITSTF0210	进口汇出汇款融资展期取消记账
BITSEF0202	出口保理额度调整申请登记复核
BITSLD0101	国内证来单录入登记
BITSIC0106	进口代收录入审批1
BITSDF0107	国内证代付放款审批2
BITSLG0301	国际对外担保/备用证撤销/闭卷登记
BITSDP0104	国内证代理付款放款经办
BITSDF0202	国内证代付延展登记复核
BITSXT0405	国内证通知闭卷/撤销复核
BITSFN0402	贸易融资利息卡片查询
BITSLA0202	信用证通知修改登记复核
BITSSP0206	国内涉外担保来单修改审批1
BITSLG0108	国际对外担保/备用证开立审批3
BITSTP0104	转让证来单录入经办
BITSPO0210	出口订单融资展期取消记账
BITSCM0303	通用额度提用取消记账
BITSIC0502	进口代收拒付登记复核
BITSLP0705	来单拒付/退单/放单复核
BITSSY0206	国内证卖方押汇宽限审批1
BITSLP0202	来单付款登记复核
BITSFS0210	进口代付延展取消记账
BITSSP0306	国内涉外担保来单拒付/退单/撤销审批1
BITSIC0501	进口代收拒付登记
BITSFS0204	进口代付延展经办
BITSGP0104	国际对外担保/备用证来单录入经办
BITSLP0510	来单承兑修改取消记账
BITSIF0104	受理进口保理额度预/正式申请经办
BITSFF0210	有追索权出口保理融资宽限取消记账
BITSHS0105	信用证通知查询（历史库）
BITSHS0102	国内证通知查询（历史库）
BITSCM0228	业务上级机构维护
BITSFB0210	其他贸易融资（出资）宽限取消记账
BITSFS0106	进口代付放款审批1
BITSIF0609	进口保理付款/担保付款提交记账
BITSIF0610	进口保理付款/担保付款取消记账
BITSXT0001	国内证其他登记
BITSSO0309	福费廷转卖闭卷提交记账
BITSFT0309	国内证卖方福费廷买断还款提交记账
BITSCM0302	通用额度提用复核
BITSFF0107	有追索权出口保理融资放款审批2
BITSBY0102	国内证买方押汇放款登记复核
BITSDF0208	国内证代付延展审批3
BITSDC0210	国内信用证修改/修改确认取消记账
BITSIC0605	进口代收退单/转出/无偿放单/撤销复核
BITSIP0104	出口发票融资放款经办
BITSHS0114	国际对外担保/备用证业务查询（历史库）
BITSAP0310	协议付款闭卷取消记账
BITSDC0307	国内信用证撤证/闭卷审批2
BITSYF0109	国内证议付放款提交记账
BITSIC0607	进口代收退单/转出/无偿放单/撤销审批2
BITSTP0101	转让证来单录入登记
BITSDF0108	国内证代付放款审批3
BITSSF0105	出口押汇放款复核
BITSSP0407	国内涉外担保付款审批2
BITSFS0104	进口代付放款经办
BITSBP0308	出口议付修改审批3
BITSBF0105	进口押汇放款复核
BITSCM0226	客户信息查询
BITSPO0304	出口订单融资还款经办
BITSLG0109	国际对外担保/备用证开立提交记账
BITSJD0501	国内证委托收款退单放单闭卷登记
BITSLC0206	进口信用证/保兑修改/修改确认审批1
BITSYF0301	国内证议付还款登记
BITSGF0101	进口代收融资放款登记
BITSPO0107	出口订单融资放款审批2
BITSCM0705	缓收费用查询
BITSGF0110	进口代收融资放款取消记账
BITSGF0204	进口代收融资展期经办
BITSBF0107	进口押汇放款审批2
BITSFT0101	国内证卖方福费廷买断放款登记
BITSLT0110	转让证开立取消记账
BITSOC0107	出口托收录入审批2
BITSPF0307	出口保理预付融资闭卷审批2
BITSIP0304	出口发票融资还款经办
BITSJD0305	国内证委托收款修改复核
BITSSY0107	国内证卖方押汇放款审批2
BITSFF0105	有追索权出口保理融资放款复核
BITSCM0603	保证金释放取消记账
BITSLP0501	来单承兑修改登记
BITSIP0108	出口发票融资放款审批3
BITSXT0404	国内证通知闭卷/撤销经办
BITSFF0206	有追索权出口保理融资宽限审批1
BITSLD0210	国内证来单付款取消记账
BITSTP0106	转让证来单录入审批1
BITSCM0605	保证金转出复核
BITSCM0804	柜员终审金额权限维护
BITSEF0410	出口保理发票转让取消记账
BITSOC0405	出口托收退单/放单/闭卷复核
BITSHS0103	国内证委托收款查询（历史库）
BITSTP0308	转让证来单付款审批3
BITSDF0201	国内证代付延展登记
BITSCM0301	通用额度提用经办
BITSSF0201	出口押汇宽限登记
BITSLA0204	信用证通知修改经办
BITSLP0106	来单录入审批1
BITSLA0301	信用证通知修改确认登记
BITSLC0308	进口信用证/保兑撤证/闭卷审批3
BITSIP0308	出口发票融资还款审批3
BITSBP0204	出口议付收汇经办
BITSCP0109	出口保兑录入提交记账
BITSLA0102	信用证通知录入登记复核
BITSNF0306	无追索权出口保理应收账款买断还款审批1
BITSGF0109	进口代收融资放款提交记账
BITSFC0101	国际保理争议通知登记
BITSFA0308	其他贸易融资（非出资）闭卷审批3
BITSDF0310	国内证代付还款取消记账
BITSLA0402	信用证通知闭卷/撤销登记复核
BITSLC0205	进口信用证/保兑修改/修改确认复核
BITSDF0204	国内证代付延展经办
BITSDP0309	国内证代理付款还款提交记账
BITSFA0309	其他贸易融资（非出资）闭卷提交记账
BITSYF0310	国内证议付还款取消记账
BITSLP0306	来单承兑审批1
BITSAP0302	协议付款闭卷登记复核
BITSFF0308	有追索权出口保理融资还款审批3
BITSHS0106	出口保兑查询（历史库）
BITSBP0310	出口议付修改取消记账
BITSIF0601	进口保理付款/担保付款登记
BITSTP0410	转让证来单闭卷取消记账
BITSLC0311	进口信用证/保兑撤证/闭卷前导查询
BITSIC0606	进口代收退单/转出/无偿放单/撤销审批1
BITSEF0108	出口保理额度预/正式申请/催复审批3
BITSIF0405	进口保理发票转让复核
BITSDP0108	国内证代理付款放款审批3
BITSFS0310	进口代付还款取消记账
BITSFF0302	有追索权出口保理融资还款登记复核
BITSTP0310	转让证来单付款取消记账
BITSIF0604	进口保理付款/担保付款经办
BITSIC0107	进口代收录入审批2
BITSCP0205	出口保兑修改复核
BITSLA0303	信用证通知修改确认登记补录入
BITSYF0309	国内证议付还款提交记账
BITSIF0702	进口保理间接付款/反转让登记复核
BITSLP0002	来单其他登记复核
BITSLP0308	来单承兑审批3
BITSFB0105	其他贸易融资（出资）放款复核
BITSSP0406	国内涉外担保付款审批1
BITSTF0106	进口汇出汇款融资放款审批1
BITSFQ0102	国内证卖方福费廷转卖录入登记复核
BITSSG0301	国内涉外担保撤销/闭卷登记
BITSCM0807	国结中心柜员上收业务权限查询
BITSLC0307	进口信用证/保兑撤证/闭卷审批2
BITSLD0307	国内证来单付款确认审批2
BITSLP0407	来单修改审批2
BITSEF0705	出口保理发票催收复核
BITSJD0503	国内证委托收款退单放单闭卷登记补录入
BITSTP0403	转让证来单闭卷登记补录入
BITSLD0408	国内证来单修改审批3
BITSFO0106	福费廷买断放款审批1
BITSOC0210	出口托收收汇取消记账
BITSFQ0301	国内证卖方福费廷转卖闭卷登记
BITSLT0202	转让证修改登记复核
BITSCP0106	出口保兑录入审批1
BITSLG0205	国际对外担保/备用证修改复核
BITSBP0210	出口议付收汇取消记账
BITSLD0110	国内证来单录入取消记账
BITSPF0306	出口保理预付融资闭卷审批1
BITSFO0306	福费廷买断还款审批1
BITSCP0209	出口保兑修改提交记账
BITSCP0306	出口保兑释放审批1
BITSLA0510	信用证通知激活取消记账
BITSCM0406	公共电文录入经办
BITSHS0109	转让证来单查询（历史库）
BITSBY0101	国内证买方押汇放款登记
BITSBP0505	出口议付退单放单闭卷复核
BITSXT0003	国内证其他登记补录入
BITSSG0302	国内涉外担保撤销/闭卷登记复核
BITSHS0113	出口托收查询（历史库）
BITSSP0107	国内涉外担保来单录入审批2
BITSNF0102	无追索权出口保理应收账款买断放款登记复核
BITSJD0109	国内证委托收款录入提交记账
BITSJD0303	国内证委托收款修改登记补录入
BITSGF0104	进口代收融资放款经办
BITSAP0206	协议付款修改审批1
BITSSF0101	出口押汇放款登记
BITSSO0302	福费廷转卖闭卷登记复核
BITSLD0306	国内证来单付款确认审批1
BITSSO0307	福费廷转卖闭卷审批2
BITSEF0101	出口保理额度预/正式申请/催复登记
BITSIC0409	进口代收修改提交记账
BITSLP0709	来单拒付/退单/放单提交记账
BITSYF0307	国内证议付还款审批2
BITSSO0301	福费廷转卖闭卷登记
BITSGF0305	进口代收融资还款复核
BITSCF0308	出口托收融资还款审批3
BITSIC0208	进口代收付款审批3
BITSTF0107	进口汇出汇款融资放款审批2
BITSAF0305	协议融资闭卷复核
BITSSF0206	出口押汇宽限审批1
BITSRD0107	国内证卖方风险参与录入审批2
BITSFB0301	其他贸易融资（出资）还款登记
BITSTF0205	进口汇出汇款融资展期复核
BITSRP0301	出口风险参与闭卷登记
BITSCP0107	出口保兑录入审批2
BITSLD0504	国内证来单付款确认修改经办
BITSBP0107	出口议付录入审批2
BITSLG0104	国际对外担保/备用证开立经办
BITSIF0704	进口保理间接付款/反转让经办
BITSBF0301	进口押汇还款登记
BITSXT0401	国内证通知闭卷/撤销登记
BITSRP0109	出口风险参与录入提交记账
BITSTP0102	转让证来单录入登记复核
BITSTF0110	进口汇出汇款融资放款取消记账
BITSIC0403	进口代收修改登记补录入
BITSGF0304	进口代收融资还款经办
BITSIC0202	进口代收付款登记复核
BITSBP0409	出口退汇提交记账
BITSBY0106	国内证买方押汇放款审批1
BITSCM0401	函电维护经办
BITSEF0206	出口保理额度调整申请审批1
BITSFC0210	国际保理争议处理/解决取消记账
BITSLT0104	转让证开立经办
BITSDF0209	国内证代付延展提交记账
BITSOC0205	出口托收收汇复核
BITSCU0101	国际业务电子审批报送申请
BITSIC0306	进口代收承兑审批1
BITSLD0309	国内证来单付款确认提交记账
BITSIF0306	进口保理额度预/正式/调整申请回复审批1
BITSXT0205	国内证通知修改复核
BITSDF0307	国内证代付还款审批2
BITSSO0308	福费廷转卖闭卷审批3
BITSAF0302	协议融资闭卷登记复核
BITSSO0304	福费廷转卖闭卷经办
BITSIC0507	进口代收拒付审批2
BITSFS0209	进口代付延展提交记账
BITSRP0106	出口风险参与录入审批1
BITSCM0806	国结中心上收分行维护
BITSFF0109	有追索权出口保理融资放款提交记账
BITSFA0107	其他贸易融资（非出资）录入审批2
BITSAP0205	协议付款修改复核
BITSEF0204	出口保理额度调整申请经办
BITSCM0604	保证金转出经办
BITSLD0310	国内证来单付款确认取消记账
BITSBP0106	出口议付录入审批1
BITSEF0805	出口保理间接付款/反转让复核
BITSSY0305	国内证卖方押汇还款复核
BITSGP0308	国际对外担保/备用证来单拒付/退单/撤销审批3
BITSRP0306	出口风险参与闭卷审批1
BITSIP0102	出口发票融资放款登记复核
BITSEF0205	出口保理额度调整申请复核
BITSLA0504	信用证通知激活经办
BITSDP0109	国内证代理付款放款提交记账
BITSSG0401	国内涉外担保业务查询
BITSBF0104	进口押汇放款经办
BITSSY0307	国内证卖方押汇还款审批2
BITSJD0308	国内证委托收款修改审批3
BITSLP0104	来单录入经办
BITSXT0204	国内证通知修改经办
BITSCM0601	保证金释放经办
BITSBP0303	出口议付修改登记补录入
BITSLC0102	进口信用证/保兑开立登记复核
BITSIP0309	出口发票融资还款提交记账
BITSFF0306	有追索权出口保理融资还款审批1
BITSOC0302	出口托收修改登记复核
BITSBP0404	出口退汇经办
BITSLP0701	来单拒付/退单/放单登记
BITSXT0304	国内证通知修改确认经办
BITSCM0805	国结中心上收分行查询
BITSFS0207	进口代付延展审批2
BITSFB0104	其他贸易融资（出资）放款经办
BITSFB0309	其他贸易融资（出资）还款提交记账
BITSNF0302	无追索权出口保理应收账款买断还款登记复核
BITSLC0402	进口信用证预开立登记复核
BITSCM0218	条款库查询
BITSCF0109	出口托收融资放款提交记账
BITSGP0202	国际对外担保/备用证来单修改登记复核
BITSFS0307	进口代付还款审批2
BITSIF0101	受理进口保理额度预/正式申请登记
BITSLP0502	来单承兑修改登记复核
BITSLG0206	国际对外担保/备用证修改审批1
BITSNF0105	无追索权出口保理应收账款买断放款复核
BITSLP0310	来单承兑取消记账
BITSIF0307	进口保理额度预/正式/调整申请回复审批2
BITSLC0106	进口信用证/保兑开立审批1
BITSHS0124	公共收费查询（历史库）
BITSIP0305	出口发票融资还款复核
BITSLC0305	进口信用证/保兑撤证/闭卷复核
BITSSP0101	国内涉外担保来单录入登记
BITSSF0308	出口押汇还款审批3
BITSSG0202	国内涉外担保修改登记复核
BITSIC0210	进口代收付款取消记账
BITSFS0205	进口代付延展复核
BITSJP0102	进口代理付款放款登记复核
BITSFT0102	国内证卖方福费廷买断放款登记复核
BITSEF0601	出口保理收汇登记
BITSLP0205	来单付款复核
BITSIF1301	进口保理费查询
BITSLP0609	来单电提不符点提交记账
BITSFF0305	有追索权出口保理融资还款复核
BITSLG0504	预留业务编号经办
BITSSY0308	国内证卖方押汇还款审批3
BITSDC0208	国内信用证修改/修改确认审批3
BITSLT0401	转让证查询
BITSFC0305	保理自由格式电文撰写复核
BITSSP0408	国内涉外担保付款审批3
BITSJD0504	国内证委托收款退单放单闭卷经办
BITSAP0305	协议付款闭卷复核
BITSXT0504	国内证通知激活经办
BITSHS0115	国内涉外担保业务查询（历史库）
BITSGF0310	进口代收融资还款取消记账
BITSLT0301	转让证撤销/闭卷登记
BITSSP0304	国内涉外担保来单拒付/退单/撤销经办
BITSSP0404	国内涉外担保付款经办
BITSGF0106	进口代收融资放款审批1
BITSIF0210	受理进口保理额度调整申请取消记账
BITSFC0501	保理电文发送及状态查询
BITSGP0108	国际对外担保/备用证来单录入审批3
BITSLD0202	国内证来单付款登记复核
BITSYF0305	国内证议付还款复核
BITSTF0304	进口汇出汇款融资还款经办
BITSHS0110	国内开证业务查询（历史库）
BITSJD0310	国内证委托收款修改取消记账
BITSLP0102	来单录入登记复核
BITSJD0404	国内证委托收款退款经办
BITSTP0108	转让证来单录入审批3
BITSCM0801	分行终审金额权限查询
BITSAF0310	协议融资闭卷取消记账
BITSIF0602	进口保理付款/担保付款登记复核
BITSPF0304	出口保理预付融资闭卷经办
BITSLA0002	出口信用证其他登记复核
BITSGP0207	国际对外担保/备用证来单修改审批2
BITSLD0407	国内证来单修改审批2
BITSLP0506	来单承兑修改审批1
BITSGP0110	国际对外担保/备用证来单录入取消记账
BITSBF0305	进口押汇还款复核
BITSFO0109	福费廷买断放款提交记账
BITSIF0302	进口保理额度预/正式/调整申请回复登记复核
BITSBY0201	国内证买方押汇展期登记
BITSBF0310	进口押汇还款取消记账
BITSBF0206	进口押汇展期审批1
BITSSF0306	出口押汇还款审批1
BITSFA0108	其他贸易融资（非出资）录入审批3
BITSBY0205	国内证买方押汇展期复核
BITSIF0501	进口保理发票转让修改登记
BITSAP0208	协议付款修改审批3
BITSFF0202	有追索权出口保理融资宽限登记复核
BITSCM0701	公共收费经办
BITSFT0302	国内证卖方福费廷买断还款登记复核
BITSCF0307	出口托收融资还款审批2
BITSYF0308	国内证议付还款审批3
BITSLT0101	转让证开立登记
BITSDC0405	国内信用证预开立复核
BITSAF0308	协议融资闭卷审批3
BITSRP0108	出口风险参与录入审批3
BITSSP0207	国内涉外担保来单修改审批2
BITSFB0101	其他贸易融资（出资）放款登记
BITSBP0502	出口议付退单放单闭卷登记复核
BITSCP0202	出口保兑修改登记复核
BITSCP0311	出口保兑释放前导查询
BITSIC0001	进口代收其他类登记
BITSDC0201	国内信用证修改/修改确认登记
BITSSG0201	国内涉外担保修改登记
BITSCM0503	影像处理交易
BITSAF0108	协议融资录入审批3
BITSSF0208	出口押汇宽限审批3
BITSDF0304	国内证代付还款经办
BITSSP0309	国内涉外担保来单拒付/退单/撤销提交记账
BITSFO0102	福费廷买断放款登记复核
BITSTF0208	进口汇出汇款融资展期审批3
BITSTF0207	进口汇出汇款融资展期审批2
BITSRP0107	出口风险参与录入审批2
BITSYF0101	国内证议付放款登记
BITSFS0206	进口代付延展审批1
BITSIF0605	进口保理付款/担保付款复核
BITSLC0310	进口信用证/保兑撤证/闭卷取消记账
BITSGP0201	国际对外担保/备用证来单修改登记
BITSDF0306	国内证代付还款审批1
BITSBP0407	出口退汇审批2
BITSLC0306	进口信用证/保兑撤证/闭卷审批1
BITSEF0304	出口保理额度确认经办
BITSGP0210	国际对外担保/备用证来单修改取消记账
BITSBP0102	出口议付录入登记复核
BITSLA0403	信用证通知闭卷/撤销登记补录入
BITSLD0409	国内证来单修改记账
BITSLP0607	来单电提不符点审批2
BITSFB0204	其他贸易融资（出资）宽限经办
BITSOC0403	出口托收退单/放单/闭卷登记补录入
BITSSO0305	福费廷转卖闭卷复核
BITSBY0304	国内证买方押汇还款经办
BITSBP0306	出口议付修改审批1
BITSLC0104	进口信用证/保兑开立经办
BITSCM0220	暂存信息查询
BITSIF0608	进口保理付款/担保付款审批3
BITSGF0208	进口代收融资展期审批3
BITSPO0201	出口订单融资展期登记
BITSLA0411	信用证通知闭卷/撤销前导查询
BITSLT0304	转让证撤销/闭卷经办
BITSIC0301	进口代收承兑登记
BITSLD0209	国内证来单付款提交记账
BITSLC0301	进口信用证/保兑撤证/闭卷登记
BITSLG0310	国际对外担保/备用证撤销/闭卷取消记账
BITSSY0201	国内证卖方押汇宽限登记
BITSFN0401	贸易融资业务查询
BITSLD0301	国内证来单付款确认登记
BITSDP0105	国内证代理付款放款复核
BITSLD0706	国内证来单拒付/退单/放单审批1
BITSLP0410	来单修改取消记账
BITSDP0107	国内证代理付款放款审批2
BITSTF0302	进口汇出汇款融资还款登记复核
BITSXT0510	国内证通知激活取消记账
BITSDF0309	国内证代付还款提交记账
BITSLP0504	来单承兑修改经办
BITSSF0210	出口押汇宽限取消记账
BITSBF0207	进口押汇展期审批2
BITSFF0204	有追索权出口保理融资宽限经办
BITSCP0304	出口保兑释放经办
BITSLA0104	信用证通知录入经办
BITSJD0510	国内证委托收款退单放单闭卷取消记账
BITSLP0602	来单电提不符点登记复核
BITSBF0302	进口押汇还款登记复核
BITSEF0308	出口保理额度确认审批3
BITSFA0307	其他贸易融资（非出资）闭卷审批2
BITSCM0206	催收参数维护
BITSHS0121	出口保理发票转让查询（历史库）
BITSCM0227	客户信息补录入
BITSLP0304	来单承兑经办
BITSCM0233	业务上级机构查询
BITSFQ0108	国内证卖方福费廷转卖录入审批3
BITSFA0306	其他贸易融资（非出资）闭卷审批1
BITSAP0202	协议付款修改登记复核
BITSDP0306	国内证代理付款还款审批1
BITSLG0401	国际对外担保/备用证业务查询
BITSNF0304	无追索权出口保理应收账款买断还款经办
BITSCM0205	交易对手库维护
BITSGF0206	进口代收融资展期审批1
BITSFQ0310	国内证卖方福费廷转卖闭卷取消记账
BITSLP0105	来单录入复核
BITSLT0302	转让证撤销/闭卷登记复核
BITSLD0302	国内证来单付款确认登记复核
BITSDF0301	国内证代付还款登记
BITSSO0106	福费廷转卖录入审批1
BITSBP0610	出口催收取消记账
BITSFB0207	其他贸易融资（出资）宽限审批2
BITSBP0504	出口议付退单放单闭卷经办
BITSCP0204	出口保兑修改经办
BITSDF0109	国内证代付放款提交记账
BITSCM0502	公共影像维护交易
BITSLG0101	国际对外担保/备用证开立登记
BITSIC0701	进口代收查询
BITSFO0101	福费廷买断放款登记
BITSJD0409	国内证委托收款退款提交记账
BITSLP0507	来单承兑修改审批2
BITSFF0201	有追索权出口保理融资宽限登记
BITSFC0401	保理电文接收及查询
BITSIF0204	受理进口保理额度调整申请经办
BITSIF0402	进口保理发票转让登记复核
BITSCM0809	国结中心柜员上收业务权限复制
BITSRP0309	出口风险参与闭卷提交记账
BITSIF0404	进口保理发票转让经办
BITSLP0108	来单录入审批3
BITSLT0306	转让证撤销/闭卷审批1
BITSGP0101	国际对外担保/备用证来单录入登记
BITSLC0204	进口信用证/保兑修改/修改确认经办
BITSFB0305	其他贸易融资（出资）还款复核
BITSFO0310	福费廷买断还款取消记账
BITSBF0307	进口押汇还款审批2
BITSLC0601	进口信用证业务查询
BITSFS0110	进口代付放款取消记账
BITSLP0001	来单其他登记
BITSLP0409	来单修改提交记账
BITSSG0304	国内涉外担保撤销/闭卷经办
BITSXT0305	国内证通知修改确认复核
BITSSP0108	国内涉外担保来单录入审批3
BITSPO0306	出口订单融资还款审批1
BITSGF0302	进口代收融资还款登记复核
BITSLD0602	国内证来单电提不符点登记复核
BITSAP0301	协议付款闭卷登记
BITSIF0410	进口保理发票转让取消记账
BITSGF0205	进口代收融资展期复核
BITSFQ0302	国内证卖方福费廷转卖闭卷登记复核
BITSSG0205	国内涉外担保修改复核
BITSSP0210	国内涉外担保来单修改取消记账
BITSCF0306	出口托收融资还款审批1
BITSEF0510	出口保理发票转让修改取消记账
BITSLP0301	来单承兑登记
BITSSY0204	国内证卖方押汇宽限经办
BITSEF0402	出口保理发票转让登记复核
BITSIF0708	进口保理间接付款/反转让审批3
BITSXT0604	国内证通知状态维护经办
BITSBP0309	出口议付修改提交记账
BITSJD0205	国内证委托收款入账复核
BITSLC0404	进口信用证预开立经办
BITSRD0301	国内证卖方风险参与闭卷登记
BITSAP0104	协议付款录入经办
BITSFB0107	其他贸易融资（出资）放款审批2
BITSSP0402	国内涉外担保付款登记复核
BITSFO0305	福费廷买断还款复核
BITSFT0305	国内证卖方福费廷买断还款复核
BITSDC0109	国内证开立提交记账
